variables = x y Den P T Ma u v E H
zone i=197 and j=30
1.155221762700442e-07 -2.400575647692044e-06 1.227459003077252 101713.2689488692 288.667528975435 0.01275320494363114 1.049965845811851e-05 -9.469427305375255e-05 207171.9756302069 290036.8764978952 -530234.6043352438 2840776.101413456
5.13651812415929e-08 -1.601755499517823e-06 1.22793065920643 101754.7428221315 288.674310260692 0.00830770549579128 7.264840047621623e-06 -8.93987693723064e-05 207171.4061751822 290038.2536786165 -341920.9216080317 1818802.357241579
1.2844594982802e-08 -8.012894392913795e-07 1.228195587903967 101778.0465747096 288.6781395044462 0.004154520404846254 4.380206331533465e-06 -8.421640000373654e-05 207171.0865197795 290039.0332459258 -162415.6213124376 781821.7919815307
0 0 1.228261179506858 101783.8302570837 288.679127256944 0.002738445746475028 0.2133396314597533 0.3733644601423475 207171.0426231036 290039.2728934819 -15578.32204125242 -88203.90215996149
-2e-06 0 1.227099044656195 101651.5921526534 288.5770186558427 0.01164110855768399 3.672577921556205 0.531648331190834 207109.5053968103 289948.4243721565 19755.73035496622 -175915.9748320253
-1.986127837418574e-06 8.653925944346895e-07 1.226970473236944 101639.3240668075 288.5724256522485 0.01448456137137854 3.758057783126458 2.770904976651659 207110.6790609622 289948.2795686966 257562.4183485355 -802068.1156175697
-1.94452560425908e-06 1.729895939479248e-06 1.226663663900803 101610.0483499037 288.5614608341048 0.0194639779075578 3.97857168133091 4.999054491729069 207113.3922128836 289947.8451599217 497542.5775842239 -1424089.883278584
-1.875236049628352e-06 2.592621699507407e-06 1.226179052771831 101563.8253028544 288.5441842313217 0.02525901127513058 4.332599097922345 7.205228468637937 207117.6156267263 289947.1091521694 742865.8330733191 -2038201.257139864
-1.778330373227642e-06 3.452683365481661e-06 1.225518169026272 101500.8250297361 288.5207057074995 0.03142817315948888 4.818373710286536 9.378811902379971 207123.3114127226 289946.0651931175 996351.8598298875 -2640667.06138818
-1.653908152190153e-06 4.309197165901237e-06 1.224683410941171 101421.3056217752 288.4911760412106 0.03776360480412319 5.433383530671208 11.50940271226192 207130.4264211565 289944.7034155464 1260374.944319136 -3227831.956211284
-1.502097238758763e-06 5.161282974937052e-06 1.223678068171357 101325.6172244677 288.4557937216609 0.04415896648729496 6.174289883754891 13.58682847285403 207138.8979979724 289943.0181437124 1537120.727407768 -3796145.101998211
-1.323053628909237e-06 6.008065216820487e-06 1.22250623987697 101214.1929481284 288.4147990121922 0.05055294100689746 7.036920489710068 15.60120298189016 207148.6507588718 289941.0029633116 1828614.591624586 -4342200.380567681
-1.116961302053795e-06 6.848673765556697e-06 1.221172858870352 101087.5517872316 288.3684772962224 0.05690547877575558 8.016300501048219 17.54295224148516 207159.6001467797 289938.6552394332 2136706.44462985 -4862766.374188853
-8.840320319898364e-07 7.682244839037872e-06 1.219683633282941 100946.2916470202 288.3171538211105 0.06318737079486916 9.106679811113315 19.40286220684118 207171.6498630483 289935.9720389363 2463038.498444847 -5354819.097917491
-6.245051692880534e-07 8.507921886637756e-06 1.218045064254587 100791.0912003705 288.261195746015 0.06937528387021884 10.30156621589871 21.17211106394412 207184.6946577061 289932.9535085572 2809012.82354406 -5815569.238419903
-3.386473953435312e-07 9.324856469375306e-06 1.216264395931415 100622.7037542822 288.20100745107 0.07544924973891469 11.59374996443322 22.84231407454752 207198.6183013282 289929.5995002324 3175762.268784368 -6242487.534471385
-2.67524483425854e-08 1.01322091317431e-05 1.214349625420623 100441.9581446622 288.1370318064692 0.08139129246331678 12.97533748749554 24.40555938767629 207213.296128876 289925.912479241 3564122.299479396 -6633327.117340372
3.108591785730637e-07 1.092915026430463e-05 1.212309454328919 100249.7527907991 288.0697457121936 0.08718464652770155 14.43777116432262 25.85445418130047 207228.5934088484 289921.8946129907 3974610.489703674 -6986142.777942337
6.738405666346852e-07 1.171486095617407e-05 1.210153288235212 100047.0553685956 287.9996604119368 0.09281328487219988 15.9718716341416 27.18215800146293 207244.3676555614 289917.550173412 4407404.555193278 -7299306.552645114
1.061818727929e-06 1.248853383650255e-05 1.207891189982462 99834.89715076206 287.9273174035861 0.09826163157419221 17.56785108368816 28.38243702514995 207260.4676330044 289912.8833668778 4862331.78459278 -7571523.086348565
1.474394988668491e-06 1.324937390410632e-05 1.20553385915452 99614.37033667753 287.8532867309064 0.1035143655592371 19.21537639359121 29.44968212793999 207276.7347958924 289907.8992848664 5338852.848862019 -7801834.161515492
1.911145398855655e-06 1.399659934438417e-05 1.203092600617879 99386.62423188874 287.7781644307096 0.1085563312257309 20.90356773032451 30.37898804035934 207293.0039599416 289902.6038414211 5836064.270028469 -7989637.120475694
2.371621167920305e-06 1.472944233268481e-05 1.200579255134062 99152.85698880692 287.7025661906724 0.1133724154013378 22.62110749354811 31.16612290633014 207309.1020548498 289897.0007055443 6352694.063604918 -8134670.816081233
2.855349125882194e-06 1.544714982329858e-05 1.198006178509154 98914.3148490184 287.6271309178566 0.1179476136357179 24.35621678243513 31.80766496361404 207324.8540453732 289891.0982466531 6887113.197461082 -8237051.172912696
3.361832209565172e-06 1.614898432326283e-05 1.195386098360548 98672.27235756692 287.5524983277289 0.1222668640270735 26.09684576899068 32.30085366752813 207340.0706813589 289884.8908513168 7437320.92179802 -8297195.238461509
3.890549973363199e-06 1.68342246501858e-05 1.192732326232832 98428.06119010258 287.4793423293194 0.1263153625090136 27.83054279664113 32.64391955705808 207354.5773663276 289878.3973753821 8000933.837558808 -8315917.433276859
4.440959124033373e-06 1.750216667331029e-05 1.190058231611099 98183.00753245992 287.4083156424387 0.1300780732664654 29.54474529839415 32.83566327926593 207368.1773806053 289871.6084689237 8575310.537224771 -8294319.655111757
5.012494078966483e-06 1.815212403705554e-05 1.187378036625747 97938.50648681718 287.3400749483255 0.1335406751153836 31.22674557496579 32.87599647315044 207380.6797585594 289864.5216732257 9156803.515856881 -8233279.927096099
5.604567547361357e-06 1.878342886629412e-05 1.184706905748325 97696.05603596666 287.275358516755 0.1366883803050807 32.86236282441585 32.76677612068162 207391.9553367193 289857.219752539 9741459.077276021 -8134374.014154291
6.216571133705867e-06 1.939543245263863e-05 1.18205861879385 97457.00927525404 287.2148243942008 0.1395058754167258 34.43762666042161 32.51037892184788 207401.827083148 289849.7145737474 10325960.95574792 -8000004.597696679
6.847875962944448e-06 1.99875059210335e-05 1.179446610523119 97222.67657724334 287.1590970705413 0.1419783661030305 35.93923032361553 32.10975254436705 207410.1127699285 289842.0031749982 10906599.07715696 -7832603.270544845
7.497833326689714e-06 2.055904087596662e-05 1.176884557583716 96994.38169587591 287.1087882464094 0.1440910823038026 37.35388595952935 31.56877415546682 207416.6465242113 289834.0952782256 11479272.9251899 -7634736.281919459
8.165775349814193e-06 2.11094500266368e-05 1.174385931658019 96773.41102363239 287.0644554566767 0.145829939707835 38.66872160374754 30.8922226117319 207421.2589804436 289825.9815638372 12039716.68272944 -7409076.352618538
8.851015676737175e-06 2.163816779043482e-05 1.171964100650554 96561.02901265959 287.0266214029868 0.1471813579893234 39.87110089869354 30.08591065855476 207423.7982362032 289817.6601761446 12583458.50250171 -7158397.420329826
9.552850176701423e-06 2.21446508741178e-05 1.169632004566146 96358.44266955322 286.9957468217636 0.1481326831358199 40.94887257228085 29.15667652226023 207424.1215474019 289809.1206300574 13105940.80382742 -6885554.365689739
1.027055766731519e-05 2.262837883207969e-05 1.167402162238175 96166.80284458326 286.9722310672952 0.1486721953712801 41.8903883234837 28.11240935777546 207422.1045216586 289800.3531718364 13602531.27248408 -6593483.163280169
1.100340065561583e-05 2.308885460114434e-05 1.165286475936451 95987.18377166477 286.9563976725871 0.1487893990234997 42.68470877241676 26.96198981577496 207417.641222741 289791.3447386339 14068591.43433677 -6285152.299978519
1.175062609589368e-05 2.35256050113315e-05 1.163296036650522 95820.56541666486 286.9484877615978 0.1484751644078221 43.32167713383591 25.71530924070327 207410.6486058338 289782.081502678 14499501.20420727 -5963533.452249058
1.251146616349745e-05 2.393818127207099e-05 1.161441016103342 95667.81946834642 286.9486432753101 0.1477220109549517 43.79211008147443 24.38318794129508 207401.0653765777 289772.5429151881 14890737.73723346 -5631588.402782986
1.328513904382594e-05 2.432615943336531e-05 1.159730604873995 95529.70523657447 286.9569083635093 0.1465242781800756 44.08791488486241 22.97732532599578 207388.8604810206 289762.7105958495 15237892.14164343 -5292222.362128132
1.407084973569537e-05 2.468914082142692e-05 1.158172768430351 95406.84408897947 286.9732116388751 0.1448784081339382 44.20224781495605 21.51022518070173 207374.0297456524 289752.5598787079 15536747.37834298 -4948238.267298217
1.48677908682569e-05 2.502675244834257e-05 1.156774110102838 95299.71121693535 286.9973741278445 0.1427831933068479 44.12964439003076 19.99514902005109 207356.6082494278 289742.0744665668 15783300.73401239 -4602323.759784058
1.56751435306247e-05 2.533864739534352e-05 1.155539714560761 95208.61489937107 287.0290849251725 0.1402399809263092 43.86615585902612 18.44598287811021 207336.6583173416 289731.2274359617 15973875.83155462 -4257203.46754998
1.649207811336225e-05 2.562450516928804e-05 1.154473232227121 95133.6982654028 287.0678849918974 0.1372529980401578 43.4096329513501 16.87681488516971 207314.2620246205 289719.9690903946 16105152.01029167 -3915525.433813623
1.731775516096213e-05 2.588403203198982e-05 1.153576641643156 95074.92468712317 287.1131816365407 0.133829681208495 42.75979992635678 15.3019364206149 207289.5306361039 289708.2405566893 16174113.88088759 -3579582.143549364
1.81513262344433e-05 2.611696130205377e-05 1.152850135466245 95032.07310942948 287.1642629666403 0.1299808829403012 41.91827028026368 13.73588081735698 207262.613423069 289695.9867502728 16178160.47848457 -3251419.690410904
1.899193478317952e-05 2.632305362890923e-05 1.152292052491909 95004.73321474256 287.2203008627961 0.1257211026647999 40.8886893355611 12.19316915643484 207233.6948982059 289683.1544638801 16115159.27468371 -2932923.444534779
1.983871702506296e-05 2.650209723875875e-05 1.151898833684425 94992.3034154214 287.2803568246501 0.1210687482431061 39.67683851447805 10.68811852265035 207202.9914977177 289669.6907278018 15983505.74454847 -2625794.69240634
2.069080283409876e-05 2.665390815219014e-05 1.151665044146776 94993.99614309997 287.3433937045475 0.1160463158252564 38.29070838990145 9.234597937984491 207170.7474285027 289655.5420253301 15782166.70125901 -2331542.01516886
2.154731663451834e-05 2.677833037322764e-05 1.151583427661315 95008.84689105813 287.4082908765503 0.110680611747688 36.74055603046257 7.845818437522421 207137.2299132987 289640.6538923212 15510733.54586887 -2051474.442493077
2.24073783004926e-05 2.687523604962834e-05 1.15164500225071 95035.72754632874 287.4738622712523 0.1050028345837078 35.03890382020663 6.534084117135102 207102.7210311477 289624.9679347334 15169469.53113746 -1786694.233039432
2.327010406052075e-05 2.694452560425907e-05 1.151839235596172 95073.36867967543 287.5388815837572 0.09904871345785364 33.20053165202864 5.310586011210479 207067.5118440964 289608.4231915297 14759360.60874186 -1538104.984672653
2.413460740556532e-05 2.698612783741856e-05 1.152154199562205 95120.37873817194 287.602103254554 0.09285840870398046 31.24237675467291 4.185144510397078 207031.8881183394 289590.9478785917 14282165.63654168 -1306401.125337671
2.5e-05 2.699999999999999e-05 1.152576885942083 95175.28174055554 287.6622989370228 0.08647653160882526 29.18344858481795 3.166038866773619 206996.125717127 289572.4652499888 13740465.43963915 -1092083.057073309
2.58653925944347e-05 2.698612783741856e-05 1.153093360002047 95236.53621089559 287.7182774908824 0.07995173619032596 27.04458861315206 2.259752742869494 206960.4697046286 289552.8784411613 13137713.13148619 -895390.6575760241
2.672989593947924e-05 2.694452560425906e-05 1.153689314980997 95302.59345120587 287.7689233433653 0.07333660344204078 24.84831103660008 1.47096378484547 206925.1282645561 289532.0753995025 12478274.07153124 -716227.8576424851
2.759262169950741e-05 2.687523604962833e-05 1.154350392354248 95371.94009713386 287.8132454954394 0.06668693174002557 22.61842706915652 0.8024844699444733 206890.2745331109 289509.9447850317 11767502.59500127 -554551.2785484522
2.845268336548167e-05 2.677833037322763e-05 1.155061886880601 95443.07077695333 287.8503685242367 0.0600607242891012 20.37957682046058 0.2546362419050376 206856.003899898 289486.3306884654 11011752.61797718 -410350.7941075174
2.930919716590123e-05 2.665390815219014e-05 1.155809508049454 95514.56796472953 287.8795832942185 0.05351756770428565 18.15685399216791 -0.1746975854114929 206822.3444624526 289461.057642891 10218352.27612513 -283264.1673649951
3.016128297493705e-05 2.650209723875875e-05 1.156579867310754 95585.15539964274 287.9003858448178 0.04711746872624777 15.97524017968283 -0.4899094783848316 206789.2665378992 289433.9512985125 9395594.825611107 -172682.4497072122
3.100806521682048e-05 2.632305362890923e-05 1.157360556684566 95653.71113724746 287.9124960391263 0.04091969252518082 13.85905810608213 -0.6976622455024744 206756.6862504916 289404.8473634832 8552672.900258636 -77818.79684507758
3.18486737655567e-05 2.611696130205378e-05 1.15814029144208 95719.29148133259 287.9158928280557 0.03498127121857252 11.83131740667778 -0.8067002889097414 206724.4919451871 289373.6281404088 7699581.513355218 2310.567927642736
3.268224483903788e-05 2.588403203198982e-05 1.158908902031939 95781.13918905528 287.910839477182 0.02935549630073054 9.913065732979339 -0.8276488798546635 206692.5753874362 289340.260967756 6846950.124315093 68876.07498776552
3.350792188663776e-05 2.562450516928804e-05 1.159657306977748 95838.69008557504 287.8979086674938 0.02409036510364737 8.122738047907617 -0.7726599625749583 206660.8749781408 289304.8486402316 6005821.833528597 123235.3275257031
3.432485646937531e-05 2.533864739534351e-05 1.160377398176749 95891.56607663046 287.8779884984991 0.01922718751109262 6.475556103425915 -0.6550187224690645 206629.4157947667 289267.6711731458 5187343.505660565 166878.9409890914
3.51322091317431e-05 2.502675244834257e-05 1.161061988189788 95939.5670004315 287.8522697924513 0.01479975117913298 4.983044872454057 -0.4886788469744296 206598.3442806598 289229.2168472809 4402383.981443227 201373.5921435039
3.592915026430463e-05 2.468914082142693e-05 1.161704760832081 95982.64919170916 287.8221930318105 0.01083678155123328 3.652708054898835 -0.2877602070296654 206567.9379261438 289190.1766578553 3661068.981670981 228309.9827904717
3.671486095617409e-05 2.432615943336531e-05 1.162300473923743 96020.91356405969 287.7893618580534 0.00773490921491574 2.487972762636477 -0.06597058867772224 206538.5903705397 289151.4045855125 2972329.652621629 249163.1930296441
3.748853383650256e-05 2.3938181272071e-05 1.162845282132604 96054.59570726272 287.7554334970015 0.005647663775382875 1.48823469064259 0.163792700006293 206510.7744525953 289113.8491922445 2343504.517846069 265115.4783063639
3.82493739041063e-05 2.35256050113315e-05 1.163336552305962 96084.00089224137 287.7219703285116 0.004142798536420658 0.6490855801955293 0.3897583374854296 206484.9680934322 289078.4368959347 1779946.339241048 277222.1553555575
3.899659934438417e-05 2.308885460114433e-05 1.163772889851027 96109.46473004292 287.6903165641786 0.003236974936965164 -0.03710882644218663 0.6019526326878778 206461.5879223793 289045.9701952924 1284823.723601642 286691.932166273
3.972944233268482e-05 2.262837883207968e-05 1.164154317014507 96131.33801076125 287.6615100189759 0.003341237999162927 -0.5806249096073608 0.7928293724528384 206440.9370887277 289017.0501547749 859152.970502839 294980.7432627829
4.044714982329858e-05 2.214465087411779e-05 1.164482062276749 96149.94890712621 287.636222257217 0.004163511282815457 -0.9937548591047383 0.9577849968470564 206423.1634358194 288992.017396976 502021.7205820185 303859.3949617937
4.114898432326284e-05 2.163816779043481e-05 1.16475841873164 96165.59204961534 287.614761890023 0.005007606910021166 -1.290356520226002 1.095468482796723 206408.2550963702 288970.9486445201 210998.8078085487 315379.2542958852
4.183422465018581e-05 2.110945002663679e-05 1.16498650425051 96178.52189476759 287.5971146336781 0.005640010863655164 -1.485630493787446 1.20772300856446 206396.0569493382 288953.6846760818 -17570.13054019767 331798.3964757745
4.250216667331029e-05 2.055904087596662e-05 1.165170044344411 96188.9604867796 287.5830204590429 0.006055578341392796 -1.595830804997657 1.299335473291014 206386.310153451 288939.8920064239 -188345.1410426689 355332.1360424465
4.315212403705555e-05 1.998750592103351e-05 1.165313431760414 96197.13509440207 287.5720714692075 0.006296099729811108 -1.638084346248741 1.377216848602476 206378.7046113682 288929.1434473189 -306954.9027196501 387717.1774335654
4.378342886629412e-05 1.939543245263864e-05 1.165421535403082 96203.28834784127 287.563789238529 0.006416696086187737 -1.629845642871269 1.449310108003141 206372.9159917565 288920.9773305686 -380130.4350947567 430033.6628200613
4.439543245263864e-05 1.878342886629413e-05 1.165499512631297 96207.68631610212 287.5576950670818 0.006475173972514927 -1.587953623767582 1.523646854881576 206368.6391314457 288914.9510774022 -415551.9325492963 482646.1687931392
4.498750592103352e-05 1.815212403705555e-05 1.165552716593431 96210.62627344968 287.5533558330438 0.006525430836441149 -1.527703513769804 1.607385441294353 206365.607300309 288910.6736257426 -421549.0850266491 545125.8645045371
4.555904087596662e-05 1.750216667331029e-05 1.165586459003416 96212.42371528789 287.5504035152729 0.006611746756564982 -1.461823403269425 1.706045315151729 206363.5966308241 288907.8154639183 -406666.7183931934 616375.4442512094
4.610945002663681e-05 1.68342246501858e-05 1.165605764422071 96213.39455612694 287.5485424541376 0.006764840310500772 -1.399675924312688 1.82314628787339 206362.4262859446 288906.1108828294 -379008.3396249268 694883.9110360083
4.663816779043483e-05 1.614898432326282e-05 1.16561518306779 96213.8389852268 287.5475471700852 0.007000500358877282 -1.346907285439831 1.960162525016624 206361.9554325879 288905.3543232326 -345558.7528271994 778939.9995956781
4.71446508741178e-05 1.544714982329858e-05 1.165618646972513 96214.02656585594 287.5472532423366 0.007321008228388078 -1.305649050084324 2.116710087307926 206362.0773597228 288905.3918754679 -311648.9131420143 866782.1185969594
4.76283788320797e-05 1.472944233268481e-05 1.165619426578316 96214.18904936058 287.5475464934664 0.007718469589947387 -1.275212596866458 2.290853936930869 206362.7132023817 288906.1118987962 -280754.777252663 956683.6957465517
4.808885460114435e-05 1.399659934438417e-05 1.16562022519091 96214.5257681957 287.5483557782289 0.008178594343348132 -1.253015399746733 2.479460068018085 206363.8081261853 288907.4391358837 -254648.9630003917 1046973.061638126
4.852560501133151e-05 1.324937390410632e-05 1.16562327450253 96215.20833855079 287.5496434567274 0.008683836853605595 -1.23551686875452 2.678516126342601 206365.3254248317 288909.3260755199 -233782.7841723331 1136022.157943753
4.893818127207099e-05 1.248853383650255e-05 1.165630428418313 96216.38572135712 287.551397363586 0.009215511471193295 -1.218980424281732 2.883401770621169 206367.2413712184 288911.7454984094 -217759.7229638764 1222235.63150281
4.932615943336533e-05 1.171486095617406e-05 1.165643238541148 96218.18793500887 287.5536232755162 0.009755001445241208 -1.199981098806295 3.089111372785411 206369.5403057471 288914.6834032168 -205758.4589990695 1304050.234187052
4.968914082142694e-05 1.092915026430463e-05 1.165662998627687 96220.72747576813 287.5563381842314 0.01028437840863963 -1.175682702452539 3.290438264824322 206372.2104029574 288918.1328421228 -196831.8522859016 1379954.671909813
5.002675244834259e-05 1.01322091317431e-05 1.165690757368436 96224.09834231765 287.5595642245025 0.01078674681075287 -1.143944336630017 3.482146780547105 206375.2401982241 288922.0887045098 -190071.6806668149 1448526.022341209
5.033864739534355e-05 9.324856469375306e-06 1.165727314479715 96228.37403713587 287.5633236627896 0.0112465028969797 -1.103336306195897 3.659138642758817 206378.6162412332 288926.5439318736 -184677.2511419424 1508470.346277471
5.062450516928806e-05 8.507921886637754e-06 1.165773207341424 96233.60504480659 287.5676346571455 0.01164957902044223 -1.053106805641339 3.816614563643398 206382.3216394596 288931.4868441398 -179969.0965223286 1558660.607992632
5.088403203198983e-05 7.68224483903787e-06 1.165828696829504 96239.81648045065 287.5725077273049 0.01198369618243244 -0.9931353088364632 3.950227212478987 206386.3353308626 288936.8993990628 -175384.0763197313 1598167.028170064
5.111696130205378e-05 6.848673765556704e-06 1.165893759903473 96247.00663331941 287.577943236936 0.01223858941862263 -0.9238683523742846 4.056216025641143 206390.6321286688 288942.7565142636 -170462.9955978185 1626278.315071592
5.132305362890924e-05 6.008065216820484e-06 1.165968085408606 96255.14592134571 287.5839293150052 0.01240619930486866 -0.8462582772091631 4.131519137408647 206395.1829251418 288949.0256743071 -164844.691215529 1642513.032920149
5.150209723875877e-05 5.161282974937051e-06 1.166051078849329 96264.17683736896 287.5904405308175 0.01248078540940818 -0.7616787638361457 4.173853807376323 206399.9551251435 288955.66698392 -158249.5347253029 1646623.477141011
5.165390815219016e-05 4.309197165901241e-06 1.16614188367059 96274.01552211097 287.5974373614374 0.01245897839010953 -0.6718649445869311 4.181764509572415 206404.9131584728 288962.633527447 -150470.9175138307 1638591.188847252
5.177833037322763e-05 3.452683365481662e-06 1.166239428412016 96284.55582830287 287.6048667213695 0.01233974512162812 -0.5788200235211765 4.154639817612745 206410.0193027628 288969.8723437991 -141412.2211231755 1618621.339069017
5.187523604962834e-05 2.592621699507405e-06 1.166342467769127 96295.67325234953 287.6126635985981 0.01212428733162411 -0.4846723825211452 4.092706368523447 206415.2346662355 288977.325878849 -131046.3489020478 1587123.229435322
5.194452560425907e-05 1.72989593947925e-06 1.166449598673103 96307.22645453791 287.6207516473057 0.0118158456210452 -0.3916348843173124 3.996967620360701 206420.5188537808 288984.9318216564 -119359.0632351798 1544685.069947661
5.198612783741857e-05 8.653925944346879e-07 1.16655931441351 96319.06269743248 287.6290461002086 0.01141944847696188 -0.301947686668727 3.869124408921658 206425.8309735876 288992.6249471136 -106374.6710579676 1492055.549621363
5.2e-05 1.8e-21 1.166670045661619 96331.02154237949 287.6374547043801 0.01094161431035492 -0.2177827474187648 3.711479773914639 206431.128876766 289000.3366242054 -92164.76841829726 1430119.854361654
5.198612783741857e-05 -8.653925944346881e-07 1.166780239823055 96342.94281452632 287.6458819469174 0.01039004287793084 -0.1411622195759392 3.52683088889824 206436.3706490888 289007.9975207709 -76813.02442087267 1359873.907638838
5.194452560425907e-05 -1.729895939479247e-06 1.166888403438847 96354.67088332152 287.6542313835537 0.009773302694627901 -0.07392057054491835 3.318352067047944 206441.5147021026 289015.5383630655 -60382.611366308 1282396.079800991
5.187523604962836e-05 -2.592621699507406e-06 1.166993126555146 96366.05739381339 287.6624077808181 0.009100497877906472 -0.01767972944256962 3.089465871871764 206446.5198478978 289022.8906254595 -42912.16368145619 1198821.820291135
5.177833037322765e-05 -3.452683365481661e-06 1.167093122922901 96376.96571355576 287.6703204737739 0.008380983210669702 0.02617964451728102 2.843725904316289 206451.3464687694 289029.988663971 -24409.07852764716 1110318.009831197
5.165390815219017e-05 -4.309197165901239e-06 1.167187245678127 96387.27278356554 287.6778850135553 0.0076241153474586 0.05652611895392573 2.584702733585433 206455.9567409491 289036.7704129403 -4840.12652257268 1018058.955951812
5.150209723875877e-05 -5.161282974937052e-06 1.167274505645429 96396.8715195556 287.6850258087698 0.0068390931849247 0.07248154063455975 2.315886610009013 206460.3158919456 289043.179400611 15871.02681166081 923203.3357161894
5.132305362890924e-05 -6.008065216820489e-06 1.167354072310023 96405.67140035068 287.691677626043 0.006034915292187283 0.07341341259794081 2.040604426406366 206464.3929491553 289049.1659284872 37843.83776954432 826872.9275077411
5.111696130205376e-05 -6.848673765556698e-06 1.16742527393967 96413.59916340676 287.6977876198901 0.005220554164435409 0.05892469524669744 1.761958519641482 206468.1621554613 289054.689069627 61234.2787832929 730134.0750428352
5.088403203198983e-05 -7.682244839037876e-06 1.167487586281774 96420.59833469853 287.7033167003254 0.004405528727081921 0.02884049859413328 1.482785335748069 206471.6041344383 289059.7182264337 86223.33388903239 633981.876127498
5.062450516928805e-05 -8.507921886637758e-06 1.167540620574858 96426.62881700022 287.708241245612 0.00360137370022775 -0.01680253365717859 1.205637524032634 206474.7074660326 289064.235197998 112998.9592472752 539327.9215777586
5.033864739534354e-05 -9.324856469375306e-06 1.167584105257536 96431.66584118082 287.712554469683 0.00282536851445046 -0.07776220939877446 0.9327865926197543 206477.4700956392 289068.2359817064 141731.4152977814 446991.125548898
5.002675244834259e-05 -1.01322091317431e-05 1.167617868113014 96435.69902594626 287.7162680087083 0.002110318360074156 -0.1535873474107106 0.6662478580774031 206479.9009102437 289071.7328048236 172539.9799302543 357692.3670239775
4.968914082142694e-05 -1.092915026430463e-05 1.167641816094472 96438.7311693588 287.7194132818332 0.001526041805767206 -0.2436015198727537 0.4078248790388955 206482.0210850002 289074.7558616832 205445.2459409333 272053.2280303185
4.932615943336533e-05 -1.171486095617407e-05 1.167655916517779 96440.77719244824 287.7220429720257 0.001235087393734354 -0.3468620198525978 0.1591721253679997 206483.8653750179 289077.3550305676 240297.5988474875 190600.5072808855
4.893818127207099e-05 -1.248853383650256e-05 1.167660173808574 96441.86264759462 287.7242323071558 0.001438115753264154 -0.4620781751998748 -0.0781318881093265 206485.4830501952 289079.6011762873 276698.9645575711 113774.9293837984
4.852560501133149e-05 -1.324937390410633e-05 1.167654600058655 96442.02150247234 287.7260797085232 0.001998795266954772 -0.5875107132842824 -0.3025016869309037 206486.9381350955 289081.5865762242 313946.7385800696 41939.12361357041
4.808885460114435e-05 -1.399659934438418e-05 1.167639194660422 96441.29477614167 287.7277077478764 0.002644431046820277 -0.7208891552367075 -0.5122488398577569 206488.3096230535 289083.4254091589 350983.485701514 -24610.31959417122
4.76283788320797e-05 -1.472944233268482e-05 1.167613925903111 96439.72933597374 287.7292641040005 0.003303321474831739 -0.859330442607751 -0.7054975212124744 206489.6914926973 289085.2540463916 386352.2304442278 -85620.05538796083
4.71446508741178e-05 -1.544714982329858e-05 1.167578701301028 96437.37562753778 287.7309221158746 0.003941780768227664 -0.9992793820000013 -0.8801398336482764 206491.1924146762 289087.2309172592 418196.3662017814 -140855.9806948553
4.663816779043483e-05 -1.614898432326283e-05 1.167533326513083 96434.28433352403 287.7328809555621 0.004537634433383286 -1.136509571289515 -1.033834615832216 206492.935410733 289089.5362178366 444293.8312727665 -190082.8694374776
4.610945002663681e-05 -1.683422465018581e-05 1.167477457067428 96430.50227761602 287.7353653256525 0.005072245938919121 -1.266176990493583 -1.164064769063598 206495.0576625847 289092.3716329666 462084.5819727214 -233051.1975149455
4.555904087596662e-05 -1.750216667331029e-05 1.167410531544667 96426.06605853309 287.7386229587809 0.005527845078109665 -1.382889866738328 -1.268255880827515 206497.7094168572 289095.9585234049 468661.0993984597 -269498.9203494579
4.498750592103352e-05 -1.815212403705556e-05 1.167331697249659 96420.99429620503 287.7429198337143 0.005886693943916336 -1.480750127288591 -1.343945420554103 206501.0519919838 289100.5345594498 460708.8527108568 -299171.2932715886
4.439543245263866e-05 -1.878342886629413e-05 1.167239724524858 96415.27744922062 287.7485309514537 0.006130845416606344 -1.553319290883889 -1.388991082769073 206505.25330082 289106.3465957443 434382.0309639084 -321875.55343334
4.378342886629415e-05 -1.939543245263865e-05 1.167132925496865 96408.86609865344 287.7557254503612 0.006241911400943075 -1.593458535920935 -1.401777202822074 206510.4798666941 289113.6384144747 385153.2157840553 -337557.6252099948
4.315212403705555e-05 -1.998750592103352e-05 1.167009105521155 96401.65994690155 287.7647458016603 0.006200768351029711 -1.593085829156257 -1.381386493403288 206516.8852754752 289122.6332052998 307714.4218444615 -346363.1765599421
4.250216667331029e-05 -2.055904087596663e-05 1.166865555065584 96393.49860841696 287.7757823849598 0.005987452465613417 -1.542877022199797 -1.327765063901756 206524.5963569861 289133.5124484126 195957.5017044867 -348723.6435292969
4.18342246501858e-05 -2.110945002663681e-05 1.166699082140414 96384.15366708154 287.7889418370764 0.005581899298252162 -1.432011123219289 -1.241759229958684 206533.6964613239 289146.3901050751 43191.55625825556 -345424.4635847303
4.114898432326284e-05 -2.163816779043483e-05 1.166506165782389 96373.33022464179 287.8042138507676 0.004968723965821187 -1.24823022065942 -1.125039722952016 206544.2102526589 289161.2878806603 -157486.7871342982 -337507.1437177801
4.044714982329858e-05 -2.214465087411781e-05 1.166283185951678 96360.6783949589 287.8214487636503 0.004158677569892124 -0.9780029059049133 -0.9801522351971885 206556.0992469291 289178.1243290225 -412793.3815155118 -326113.7686575094
