variables = x y Den P T Ma u v E H
zone i=197 and j=30
0.04967954458536127 0.003989997375834483 1.224896295227835 101322.3440883504 288.1596891665461 3.571241018122353e-05 -7.891005557314479e-13 3.897049349887993e-12 206797.8010047581 289516.9213769069 -1.482997973084914 10.54649438736238
0.04979475034558115 0.00319692904211265 1.224896453883229 101322.3603282971 288.1596980287351 2.934419208924742e-05 -6.190558590919715e-13 3.346782486562949e-12 206797.8073408199 289516.9302569487 -1.177191158365903 8.70961125640801
0.04988447782372996 0.002400575647692042 1.224896577456722 101322.3732568792 288.1597057265348 2.248651383385819e-05 -4.866567760754281e-13 2.634588510894154e-12 206797.8128446505 289516.9379705096 -0.8762606544364349 6.694756567906068
0.04994863481875841 0.001601755499517824 1.224896665865387 101322.3826613554 288.1597116744211 1.526611063322622e-05 -3.87088473254027e-13 1.824109331464985e-12 206797.8170974286 289516.943930688 -0.5805641153074668 4.541903103486488
0.0499871554050172 0.0008012894392913777 1.224896718982668 101322.3883749691 288.1597154279132 7.895305595491269e-06 -3.184077079689679e-13 9.428871529035265e-13 206797.8197812386 289516.9476919753 -0.2891095206084857 2.294840935425532
0.05 1.5e-18 1.224896736701913 101322.3902916133 288.1597167103352 4.208102182258658e-06 -2.998094394274231e-13 2.339106556017989e-14 206797.8206981975 289516.9489770663 -1.646452418846422e-11 2.456468362055375e-11
0.0499871554050172 -0.000801289439291378 1.224896718982669 101322.3883749691 288.159715427913 7.895305595179626e-06 -3.222863599258718e-13 -9.519315674264006e-13 206797.8197812385 289516.9476919753 0.2891095206004106 -2.294840935335318
0.04994863481875841 -0.001601755499517822 1.224896665865388 101322.3826613554 288.1597116744209 1.526611063283815e-05 -3.903314303721483e-13 -1.849403659728854e-12 206797.8170974285 289516.9439306877 0.5805641153246549 -4.541903103392404
0.04988447782372996 -0.002400575647692043 1.224896577456725 101322.3732568792 288.1597057265342 2.248651383338889e-05 -4.924936326811125e-13 -2.6371188219243e-12 206797.8128446502 289516.9379705091 0.8762606544387175 -6.69475656783215
0.04979475034558115 -0.003196929042112649 1.224896453883233 101322.3603282971 288.1596980287343 2.934419208862391e-05 -6.284678723614268e-13 -3.342174627329886e-12 206797.8073408194 289516.9302569478 1.177191158369382 -8.709611256294684
0.04967954458536127 -0.003989997375834479 1.22489629522784 101322.3440883504 288.1596891665449 3.571241018107046e-05 -7.806352135888983e-13 -3.916452665647663e-12 206797.8010047573 289516.9213769058 1.482997973104311 -10.54649438728323
0.04953897892477663 -0.004778965717534306 1.224896101475959 101322.324777484 288.1596798272194 4.148289207844927e-05 -9.241235164256234e-13 -4.322718398508396e-12 206797.7943280753 289516.912019277 1.791553071397745 -12.17026552206117
