variables = x y Den P T Ma u v E H
zone i=129 and j=129
0.00289745 -0.0027868 0.960975 72394.6 262.393 0.703047 208.648 -91.9068 214404 289726
0.00188675 -0.00228861 1.01471 78146.4 268.157 0.614261 174.234 -99.6197 212894 289872
0.000989137 -0.00168445 1.08486 85913 275.746 0.483515 121.375 -99.9731 211094 290249
0.000283513 -0.000923748 1.1512 93685.2 283.397 0.310341 50.0948 -65.4284 209373 290725
3.41761e-06 2.30053e-05 1.16458 95140.9 284.554 0.284148 21.5286 33.5396 209106 290791
0.000312088 0.000960451 1.09373 86722.6 275.921 0.475056 83.1999 121.02 211167 290373
0.00102237 0.00171418 0.984841 74748.3 264.075 0.678522 169.314 138.422 214194 289999
0.00192256 0.00230782 0.895389 65487.6 254.647 0.813324 225.769 127.986 216663 289762
0.00292907 0.00280067 0.834227 59365.4 247.796 0.903219 260.767 114.256 218485 289618
0.00401159 0.00322513 0.786947 54740.1 242.259 0.97244 285.593 101.922 219906 289449
0.00515806 0.0035967 0.753205 51496 238.138 1.02322 303.23 90.4377 221006 289366
0.00636163 0.00392604 0.727818 49087.9 234.929 1.06224 316.302 80.2392 221867 289306
0.00761821 0.00422061 0.707355 47167 232.273 1.09429 326.592 71.2978 222583 289260
0.0089252 0.00448546 0.690788 45628.4 230.09 1.12056 334.77 63.3532 223180 289229
0.0102808 0.00472422 0.677045 44359.3 228.234 1.14278 341.473 56.238 223686 289202
0.0116836 0.00493951 0.665467 43299.7 226.66 1.16151 346.985 49.7893 224109 289174
0.0131325 0.00513315 0.655388 42379.6 225.256 1.1782 351.752 43.8554 224488 289150
0.0146262 0.00530616 0.643902 41340.5 223.648 1.19745 356.977 37.7865 224940 289141
0.0161643 0.00545388 0.633107 40370.7 222.131 1.21531 361.672 32.1789 225338 289103
0.0177447 0.00558344 0.625342 39677.5 221.029 1.22846 365.08 27.5673 225647 289095
0.0193662 0.00569547 0.618834 39095.8 220.079 1.23963 367.924 23.2245 225897 289073
0.0210274 0.00579048 0.612859 38567.1 219.22 1.24985 370.481 19.0712 226136 289065
0.0227268 0.00586831 0.605137 37882.6 218.073 1.26353 373.759 14.5515 226459 289059
0.0244628 0.00592411 0.597776 37240.4 217.02 1.2759 376.659 10.3532 226736 289034
0.0262333 0.00596457 0.591654 36701.8 216.093 1.28703 379.211 6.56894 227005 289037
0.0280364 0.00598592 0.584074 36045 214.98 1.30033 382.194 2.54775 227323 289035
0.0298699 0.00598872 0.582596 35913.8 214.743 1.30284 382.737 0.584369 227354 288999
0.0317316 0.00599157 0.581078 35781.7 214.509 1.30603 383.452 -1.85207 227466 289043
0.0336188 0.00597055 0.574837 35241.2 213.565 1.31704 385.799 -5.77957 227704 289010
0.0355292 0.00593462 0.570532 34874.2 212.937 1.32466 387.411 -8.51531 227895 289021
0.0374601 0.00588607 0.566888 34555.4 212.346 1.3315 388.807 -11.1066 228038 288994
0.0394085 0.00582376 0.563207 34246.4 211.823 1.33802 390.14 -13.8699 228217 289023
0.0413717 0.00574699 0.559773 33945.5 211.25 1.34459 391.434 -16.3106 228347 288989
0.0433466 0.00565966 0.557207 33734.7 210.906 1.34904 392.324 -18.3055 228483 289026
0.0453303 0.00556226 0.555739 33599.4 210.614 1.35216 392.867 -20.2432 228525 288984
0.0473198 0.00545492 0.553024 33379 210.261 1.35693 393.806 -22.438 228688 289045
0.0493116 0.00533543 0.550464 33149.5 209.785 1.36205 394.727 -24.4545 228757 288978
0.051303 0.00520816 0.548759 33018.5 209.607 1.36485 395.276 -26.0094 228885 289055
0.0532908 0.00507361 0.548058 32942.2 209.39 1.36675 395.522 -27.4879 228866 288973
0.0552719 0.00493234 0.546319 32813 209.234 1.36954 396.063 -29.1933 229017 289079
0.0572431 0.00478233 0.544568 32644.2 208.826 1.37349 396.696 -30.8251 229023 288969
0.0592016 0.00462701 0.543481 32574.1 208.797 1.37486 396.967 -32.0723 229149 289086
0.0611444 0.00446715 0.542704 32494.9 208.586 1.37689 397.258 -33.2505 229152 289029
0.0630689 0.00430333 0.542649 32533.7 208.858 1.37521 396.918 -34.5264 229255 289210
0.0649722 0.00413423 0.53619 31889 207.154 1.39463 400.708 -36.1577 229611 289077
0.0668517 0.00396209 0.615854 38680.9 217.034 1.24617 364.792 -33.805 223672 285974
0.0687052 0.00378782 0.786269 55156.8 242.949 0.9203 284.897 -27.0786 216099 285840
0.0705303 0.00361186 0.887191 65635.2 257.691 0.758559 242.939 -23.7842 214727 288699
0.0723247 0.00343346 0.894339 66377.3 258.543 0.747277 239.668 -24.1212 214555 288773
0.0740866 0.00325396 0.892856 66216 258.346 0.750912 240.688 -24.7766 214676 288837
0.0758142 0.00307432 0.894735 66409 258.557 0.747329 239.587 -25.16 214576 288797
0.0775059 0.00289488 0.895791 66513.1 258.656 0.747095 239.5 -25.7008 214640 288890
0.0791601 0.00271537 0.897582 66698.2 258.86 0.742747 238.139 -26.124 214477 288786
0.0807756 0.00253616 0.900185 66963.8 259.136 0.740476 237.482 -26.5761 214529 288916
0.0823513 0.00235833 0.902365 67189.6 259.385 0.735197 235.851 -26.8395 214336 288795
0.0838864 0.00218213 0.905484 67510.5 259.722 0.732064 234.948 -27.2038 214371 288926
0.08538 0.00200775 0.907936 67764.6 259.999 0.726309 233.166 -27.5005 214170 288805
0.0868315 0.00183472 0.911776 68163.7 260.423 0.721748 231.833 -27.8577 214167 288924
0.0882406 0.00166412 0.914794 68476.3 260.759 0.71522 229.833 -28.0387 213963 288817
