1.05589 86137.1 284.184 0.275386 92.8393 6.49436 208275
1.07929 85437.4 275.764 0.467318 154.935 14.0607 210004
1.08434 85015.7 273.123 0.522672 172.438 15.8483 211000
1.07424 84534.5 274.133 0.50296 165.734 20.043 210667
1.07477 84254.1 273.089 0.523497 172.153 20.9797 211021
1.06665 83576.7 272.954 0.525205 172.528 22.1974 211014
1.06559 83314.5 272.369 0.537269 176.309 22.6233 211264
1.05982 82787.5 272.12 0.54042 177.223 23.0485 211257
1.05821 82534.7 271.701 0.549382 180.022 23.4219 211465
1.05364 82093.9 271.421 0.552945 181.073 23.7422 211461
1.05155 81822.3 271.062 0.560607 183.464 24.0238 211646
1.04742 81404.9 270.744 0.564909 184.765 24.1832 211661
1.04503 81120.5 270.414 0.571783 186.942 24.132 211827
1.042 80810 270.163 0.575144 187.996 23.9325 211840
1.04044 80626.6 269.954 0.579634 189.429 23.8041 211957
1.03819 80394 269.757 0.582191 190.21 23.7849 211964
1.03647 80198.9 269.55 0.586357 191.507 23.8681 212065
1.034 79937.5 269.314 0.589733 192.532 23.9416 212094
1.03177 79692 269.066 0.594369 193.978 23.9452 212196
1.0293 79429.1 268.821 0.598059 195.128 23.7987 212240
1.02719 79198.2 268.591 0.602209 196.442 23.5932 212327
1.02512 78977.3 268.382 0.605408 197.462 23.2571 212370
1.02356 78807.3 268.213 0.608439 198.438 22.9395 212435
1.0219 78629.2 268.043 0.611009 199.256 22.6557 212469
1.02049 78476.5 267.892 0.613663 200.108 22.3678 212525
1.01912 78330.4 267.752 0.615809 200.789 22.1286 212555
1.01766 78172.7 267.597 0.618416 201.605 21.9962 212605
1.01581 77974.9 267.404 0.621402 202.536 21.8152 212651
1.01406 77786.4 267.219 0.624491 203.517 21.4996 212710
1.01245 77613.7 267.05 0.627129 204.361 21.115 212753
1.01097 77455.3 266.894 0.629678 205.179 20.7275 212801
1.00952 77300.1 266.742 0.632053 205.943 20.3156 212840
1.00816 77154.5 266.598 0.63438 206.692 19.9063 212883
1.00663 76990.7 266.437 0.636862 207.485 19.4809 212923
1.00527 76844.9 266.293 0.639199 208.247 18.9354 212968
1.00423 76734.1 266.184 0.640908 208.812 18.4143 212998
1.00283 76584.6 266.036 0.643172 209.531 18.0144 213035
1.00121 76411.6 265.865 0.645879 210.399 17.4504 213084
0.999633 76243.1 265.697 0.648451 211.237 16.6893 213128
0.999009 76176.7 265.632 0.649593 211.657 15.7469 213154
0.998838 76158.8 265.615 0.649803 211.762 15.1635 213155
0.997335 75998.6 265.456 0.652088 212.473 14.7832 213186
0.99605 75861.7 265.319 0.654386 213.228 13.9255 213237
0.995234 75775.1 265.234 0.655608 213.645 13.1177 213253
0.994168 75661.8 265.121 0.657353 214.213 12.3866 213284
0.992729 75508.9 264.969 0.659636 214.947 11.5061 213322
0.991522 75380.5 264.84 0.66167 215.617 10.3627 213362
0.990732 75296.9 264.757 0.662909 216.045 9.09548 213382
0.990327 75254.2 264.715 0.663566 216.294 7.76254 213395
0.99043 75265.6 264.728 0.663364 216.278 6.40924 213391
0.990822 75307.8 264.772 0.662681 216.105 5.19543 213378
0.990757 75301.3 264.766 0.662665 216.122 4.08979 213372
0.990217 75244.3 264.71 0.663483 216.387 2.73019 213385
0.990656 75291.5 264.759 0.662867 216.22 1.08476 213380
0.99104 75333.1 264.802 0.662015 215.963 -0.343968 213355
0.991062 75335.8 264.806 0.661983 215.944 -2.04029 213356
0.99192 75427.7 264.9 0.660561 215.489 -4.09474 213332
0.993992 75649.2 265.124 0.657174 214.429 -6.0159 213274
0.995401 75800.3 265.277 0.654546 213.578 -7.72444 213214
0.997394 76013.4 265.491 0.651435 212.561 -9.82937 213169
0.999944 76286.7 265.767 0.646962 211.107 -11.798 213080
1.00264 76575.7 266.056 0.642476 209.631 -13.8007 213003
1.00593 76928.8 266.409 0.636885 207.793 -15.819 212903
1.00904 77263.4 266.743 0.631509 206.004 -17.7202 212804
1.0121 77592.4 267.07 0.626281 204.209 -19.9178 212712
1.01598 78011.1 267.484 0.619687 201.948 -22.3002 212600
