0.143679 -0.052559 1.00816 77168.7 266.649 0.632533 205.892 -21.9474 212799
0.132101 -0.0512455 1.01115 77491.7 266.971 0.627406 204.038 -24.4978 212709
0.121027 -0.0498418 1.01423 77823.9 267.302 0.622053 202.068 -27.0917 212614
0.110485 -0.0483506 1.01775 78203.4 267.677 0.616038 199.767 -30.225 212512
0.100463 -0.0467343 1.02295 78765.3 268.23 0.607174 196.484 -33.6065 212367
0.0909109 -0.0450054 1.02907 79429 268.881 0.596418 192.63 -36.4355 212183
0.0818417 -0.0432146 1.0352 80094.9 269.53 0.585588 188.683 -39.2068 212002
0.0732855 -0.0413463 1.0422 80858 270.269 0.573172 184.047 -42.4382 211802
0.0652077 -0.0393821 1.0508 81797.7 271.172 0.557673 178.362 -45.4778 211556
0.0575633 -0.0373395 1.06026 82836 272.165 0.540191 172.216 -47.424 211281
0.050359 -0.0352946 1.06876 83774 273.057 0.52397 166.592 -48.6477 211026
0.043678 -0.0332873 1.07655 84635.8 273.87 0.509001 160.922 -51.0433 210804
0.0375628 -0.0312412 1.08609 85695.7 274.861 0.490482 153.497 -54.6585 210547
0.0319598 -0.0291186 1.09754 86973.2 276.05 0.46728 144.348 -57.8913 210226
0.0268514 -0.0269485 1.11037 88413.4 277.378 0.440259 133.641 -60.7045 209874
0.0222464 -0.0247088 1.12479 90043.8 278.87 0.408072 120.74 -63.0442 209478
0.0180908 -0.0223718 1.14062 91848.4 280.511 0.369938 106.093 -63.275 209044
0.0143327 -0.0199827 1.15605 93623.7 282.118 0.328544 90.9403 -61.0186 208603
0.0110132 -0.0176173 1.17049 95305.7 283.643 0.284531 74.5078 -57.2503 208200
0.00817474 -0.0152349 1.18346 96833.8 285.033 0.237694 56.3153 -51.2249 207820
0.00578016 -0.012822 1.19398 98095.6 286.203 0.190514 37.553 -41.1184 207512
0.00381576 -0.0103838 1.20048 98881.8 286.939 0.153552 19.6747 -26.3745 207291
0.00227628 -0.00793933 1.20165 99074.6 287.217 0.139508 4.27859 -5.92426 207245
0.00117088 -0.00547661 1.19679 98522.2 286.775 0.160178 -5.9923 19.5794 207308
0.000460062 -0.00293745 1.18502 97150.6 285.589 0.215083 -9.85848 48.3892 207671
6.93292e-05 -0.000556506 1.16548 94906.6 283.66 0.284344 0.815645 81.2741 208244
0.000360337 0.00182534 1.14203 92164.6 281.122 0.354328 20.5113 110.246 208900
0.000980738 0.00443228 1.11093 88605.1 277.807 0.431516 41.3174 133.259 209850
0.00192732 0.00698686 1.07326 84361.1 273.787 0.511571 70.1784 151.432 210942
0.00329267 0.00947546 1.03298 79928.3 269.496 0.586979 103.118 161.932 212120
0.00507917 0.0119542 0.989907 75289.7 264.906 0.659878 135.151 166.872 213332
0.00727764 0.0144022 0.946896 70759.5 260.265 0.728184 165.768 166.773 214546
0.00989753 0.0168033 0.904816 66420.2 255.674 0.791691 194.664 162.32 215710
0.0129582 0.0191361 0.868842 62787.1 251.71 0.843748 219.753 153.537 216659
0.0165272 0.0214251 0.843611 60287.7 248.94 0.878651 237.759 143.648 217274
0.0205813 0.0237322 0.825259 58471.3 246.807 0.905478 250.998 135.171 217786
0.0250788 0.0260238 0.80722 56690.1 244.637 0.932512 263.31 126.945 218314
0.0300203 0.0282765 0.791077 55105.6 242.654 0.957263 274.388 118.458 218824
0.0354066 0.0304766 0.77669 53701.3 240.852 0.979613 284.369 109.455 219294
0.0412576 0.0325954 0.768606 52916.1 239.834 0.991853 291.352 99.517 219528
0.0476048 0.0346349 0.772671 53304 240.317 0.985325 292.933 89.0472 219347
0.0544759 0.036604 0.786818 54671.8 242.044 0.963198 289.76 79.147 218829
0.0619045 0.0385316 0.801939 56146.6 243.893 0.93976 285.237 72.0843 218313
0.0698465 0.0404841 0.805486 56488.5 244.302 0.935117 285.008 67.9598 218251
0.0782096 0.0424172 0.799366 55880.9 243.524 0.945195 288.872 63.0335 218483
0.0870314 0.0442297 0.799573 55897.6 243.533 0.94482 290.051 56.8397 218457
0.0963613 0.0459689 0.805606 56484.8 244.25 0.935978 288.687 51.4512 218283
0.106172 0.0476368 0.809513 56863.6 244.702 0.930436 288.067 46.3241 218178
0.116466 0.0491974 0.814402 57340.7 245.272 0.923144 286.887 41.1218 218021
0.127268 0.0506559 0.821584 58046 246.118 0.912431 284.638 36.3649 217801
0.138577 0.0520179 0.828675 58744.9 246.951 0.901925 282.307 32.1215 217591
0.150385 0.0532822 0.835041 59373.8 247.692 0.892532 280.179 28.1646 217405
0.162684 0.0544374 0.841522 60016.2 248.444 0.882933 277.921 24.3481 217214
0.175481 0.055477 0.848701 60730.9 249.275 0.872231 275.281 20.7922 217001
0.188784 0.056405 0.856023 61462.7 250.121 0.861325 272.499 17.7736 216787
0.202576 0.0572414 0.86209 62070.3 250.817 0.852477 270.224 15.1576 216625
0.216821 0.0579752 0.867171 62579.9 251.394 0.845022 268.301 12.4544 216485
0.231521 0.0585821 0.872654 63131.9 252.019 0.836897 266.152 9.96606 216330
0.246659 0.0590903 0.877372 63607.4 252.552 0.83016 264.363 7.63139 216218
0.26219 0.0594652 0.881968 64071.5 253.068 0.823328 262.519 4.81545 216086
0.278143 0.0596645 0.888868 64772.3 253.849 0.812843 259.61 2.28554 215878
0.294538 0.0597476 0.895794 65478 254.632 0.802547 256.728 0.560456 215692
0.311316 0.0597354 0.900883 65997 255.201 0.795009 254.598 -1.10177 215557
0.328436 0.0595992 0.905829 66502.8 255.752 0.787575 252.476 -2.8641 215418
0.345893 0.0593414 0.910986 67031.5 256.326 0.779877 250.266 -4.41609 215280
0.363652 0.0589765 0.915559 67501.1 256.833 0.773071 248.296 -5.89679 215160
0.381671 0.0584905 0.920005 67958.6 257.324 0.766384 246.338 -7.512 215039
0.399937 0.0578686 0.925041 68478.3 257.88 0.758698 244.076 -9.05515 214896
0.418439 0.0571251 0.930291 69021.5 258.459 0.750724 241.729 -10.3216 214753
0.437142 0.056279 0.93518 69528.3 258.996 0.743249 239.516 -11.4205 214618
0.456006 0.055333 0.939782 70006.3 259.499 0.736224 237.428 -12.417 214493
0.474998 0.0542986 0.944021 70447.4 259.962 0.729702 235.483 -13.2739 214377
0.49406 0.0531876 0.947537 70813.5 260.343 0.724487 233.908 -14.2763 214294
0.513122 0.0519714 0.95156 71233.1 260.779 0.718102 231.926 -15.877 214170
0.532252 0.0505717 0.957838 71891.3 261.462 0.708068 228.909 -16.7846 213980
0.551456 0.0491605 0.963103 72444.2 262.034 0.700062 226.56 -16.7286 213854
0.570586 0.0477412 0.966047 72753.2 262.35 0.695455 225.171 -17.0795 213772
0.589584 0.0462685 0.969254 73090.4 262.694 0.69045 223.632 -17.798 213686
0.608441 0.0447285 0.972944 73479.3 263.089 0.6846 221.834 -18.5277 213583
0.627145 0.0431314 0.97692 73899 263.516 0.678277 219.905 -19.0578 213473
0.645665 0.0415025 0.980714 74300.3 263.921 0.672239 218.072 -19.3935 213369
0.663958 0.0398576 0.984095 74658.3 264.282 0.666845 216.435 -19.6389 213277
