1.04984 85512.2 283.747 0.285919 96.2301 7.87184 208292
1.07592 84945.6 275.036 0.48197 159.429 16.0843 210218
1.07777 84322.8 272.549 0.532846 175.464 17.6545 211144
1.0697 84026.2 273.64 0.513187 168.818 21.5088 210859
1.06919 83646.4 272.534 0.533248 175.124 21.8113 211156
1.06271 83141.1 272.538 0.533748 175.149 22.9373 211188
1.06129 82847 271.937 0.54468 178.574 23.113 211367
1.05667 82440.7 271.787 0.547185 179.306 23.5214 211400
1.05489 82173.8 271.366 0.555068 181.754 23.7951 211546
1.05116 81821 271.159 0.558267 182.71 24.0877 211578
1.049 81546.2 270.803 0.56496 184.786 24.312 211710
1.04551 81196.7 270.543 0.568994 186.02 24.4403 211755
1.04315 80917.4 270.222 0.575002 187.917 24.3461 211878
1.04066 80663.5 270.021 0.578096 188.903 24.1172 211913
1.0392 80492.2 269.826 0.5818 190.084 23.9544 211993
1.0374 80307.8 269.673 0.584074 190.788 23.9119 212017
1.03582 80128.6 269.483 0.587541 191.863 23.9672 212087
1.03374 79909.1 269.285 0.590611 192.803 24.0207 212128
1.03168 79682.6 269.057 0.594617 194.05 23.9994 212204
1.02957 79457.8 268.848 0.597968 195.103 23.8346 212255
1.02766 79248.8 268.64 0.601535 196.235 23.607 212322
1.02593 79063.6 268.465 0.604364 197.148 23.2544 212368
1.02458 78917.3 268.32 0.606848 197.955 22.9173 212415
1.02324 78773.1 268.182 0.609025 198.657 22.6184 212449
1.02206 78645.7 268.057 0.611158 199.349 22.3132 212490
1.021 78532.3 267.948 0.612891 199.908 22.0597 212518
1.01979 78401.4 267.819 0.614988 200.568 21.9107 212554
1.01826 78236.9 267.659 0.617531 201.367 21.7156 212596
1.01677 78077.3 267.503 0.620104 202.192 21.3855 212643
1.01547 77937.9 267.367 0.622278 202.898 20.9888 212680
1.01428 77809.8 267.241 0.62431 203.56 20.5887 212716
1.01315 77688.4 267.123 0.6262 204.179 20.1658 212749
1.01209 77574.5 267.011 0.628002 204.77 19.7452 212781
1.01089 77445.9 266.885 0.629969 205.41 19.3098 212813
1.00984 77333.7 266.775 0.631762 206.008 18.7557 212846
1.00913 77258.4 266.701 0.632947 206.416 18.2268 212868
1.00807 77144.6 266.589 0.63464 206.964 17.8174 212894
1.00682 77010.7 266.457 0.636765 207.659 17.2467 212933
1.00561 76881.2 266.329 0.638726 208.314 16.4828 212965
1.00533 76852.1 266.301 0.6393 208.564 15.5423 212981
1.0055 76870.3 266.32 0.638941 208.496 14.9551 212972
1.00441 76753.3 266.205 0.640575 209.014 14.5678 212991
1.00353 76659.6 266.112 0.642203 209.569 13.7129 213029
1.00312 76616 266.07 0.642771 209.79 12.9083 213034
1.00248 76548.1 266.003 0.643814 210.148 12.1793 213052
1.00151 76444.6 265.901 0.645348 210.659 11.3052 213076
1.00077 76366.2 265.823 0.646614 211.1 10.1759 213101
1.00045 76332.5 265.791 0.647091 211.3 8.92787 213108
1.00051 76339 265.798 0.646985 211.319 7.61838 213107
1.00107 76398.7 265.858 0.646036 211.076 6.29196 213090
1.0019 76488.6 265.949 0.644604 210.676 5.10348 213063
1.00234 76535.8 265.997 0.643763 210.443 4.0221 213044
1.00235 76536.9 265.999 0.643679 210.438 2.69799 213040
1.00329 76638.5 266.101 0.642213 210.013 1.10034 213020
1.00421 76736.7 266.2 0.640475 209.486 -0.284384 212981
