1.05799 86368.7 284.383 0.270559 91.2967 5.58039 208271
1.0802 85615.1 276.105 0.459738 152.613 12.7394 209873
1.08693 85278 273.316 0.518742 171.295 14.6796 210924
1.07576 84707.8 274.305 0.498745 164.481 19.1712 210566
1.07657 84445.4 273.251 0.520146 171.146 20.4863 210954
1.06747 83667.7 273.041 0.522696 171.765 21.8282 210937
1.06634 83391.8 272.429 0.535813 175.873 22.3913 211225
1.05982 82787.2 272.12 0.53961 176.977 22.8602 211208
1.05807 82515 271.673 0.549505 180.07 23.2952 211450
1.05289 82011.1 271.341 0.553604 181.276 23.6546 211438
1.0506 81715.3 270.953 0.562122 183.937 23.9803 211653
1.04593 81242.1 270.586 0.566941 185.387 24.1756 211663
1.04329 80928.8 270.224 0.574627 187.817 24.1601 211856
1.03977 80567.3 269.928 0.578511 189.023 23.9902 211866
1.03794 80352.4 269.684 0.583765 190.693 23.8924 212006
1.03524 80072.3 269.444 0.586856 191.63 23.9005 212013
1.0332 79842.5 269.201 0.591765 193.156 24.0137 212135
1.03028 79533.6 268.92 0.595721 194.351 24.114 212167
1.02769 79249.1 268.632 0.60111 196.026 24.1456 212289
1.02477 78938 268.34 0.60543 197.362 24.0226 212339
1.02227 78664.9 268.068 0.610338 198.905 23.8415 212444
1.01974 78395.4 267.811 0.6142 200.121 23.5252 212495
1.01777 78181.9 267.598 0.617981 201.324 23.2288 212577
1.01565 77954.8 267.379 0.621242 202.347 22.9646 212620
1.01381 77756.2 267.182 0.624661 203.428 22.6971 212692
1.01197 77560.2 266.992 0.627527 204.324 22.4777 212733
1.01005 77353.1 266.787 0.630932 205.378 22.3683 212800
1.00768 77100.1 266.538 0.634725 206.547 22.2088 212859
1.00541 76856.8 266.297 0.638678 207.785 21.9121 212936
1.00325 76626.5 266.07 0.642168 208.881 21.5438 212993
1.00123 76410.6 265.856 0.645612 209.966 21.1729 213058
0.999211 76194.9 265.642 0.64889 210.996 20.7759 213113
0.997271 75988 265.435 0.652163 212.026 20.3819 213175
0.995114 75758.1 265.206 0.655629 213.109 19.9707 213232
0.993124 75546.2 264.995 0.65898 214.171 19.4349 213297
0.991449 75368.3 264.817 0.661698 215.034 18.9236 213345
0.989364 75146.6 264.594 0.665058 216.077 18.538 213403
0.986998 74895.3 264.342 0.668934 217.287 17.9822 213473
0.984647 74645.9 264.09 0.672729 218.485 17.2202 213541
0.983317 74505 263.949 0.674998 219.24 16.2664 213588
