1.05773 86328 284.317 0.272232 91.8269 5.98733 208274
1.08027 85589.4 276.003 0.462328 153.401 13.3136 209928
1.08636 85227.2 273.295 0.519511 171.5 15.1894 210952
1.07561 84689.8 274.285 0.499698 164.752 19.5273 210603
1.07641 84432.3 273.248 0.520577 171.266 20.683 210976
1.06774 83697.6 273.069 0.522704 171.761 21.9537 210960
1.06673 83437.7 272.48 0.535265 175.698 22.4607 211232
1.06056 82869.1 272.199 0.538685 176.689 22.902 211215
1.05895 82614.3 271.773 0.548089 179.63 23.3086 211443
1.05408 82141.9 271.468 0.551842 180.734 23.645 211431
1.05195 81865.2 271.101 0.559898 183.251 23.9477 211633
1.04757 81422 270.761 0.564365 184.598 24.1223 211641
1.04512 81130.1 270.421 0.571596 186.888 24.0877 211822
1.04188 80797.2 270.151 0.575123 187.989 23.9012 211830
1.04024 80604.4 269.931 0.57994 189.525 23.7865 211959
1.03781 80352 269.717 0.58267 190.355 23.7782 211963
1.03599 80146.1 269.498 0.587137 191.747 23.8737 212074
1.03334 79866.2 269.245 0.590698 192.825 23.9571 212101
1.031 79608.7 268.985 0.595622 194.36 23.9717 212212
1.02837 79327.9 268.723 0.599513 195.569 23.834 212256
1.02613 79083.9 268.479 0.60394 196.967 23.6383 212352
1.0239 78845.6 268.254 0.607352 198.051 23.3098 212396
1.02221 78661.8 268.071 0.61065 199.108 23.0007 212468
1.02039 78466.7 267.884 0.613443 199.992 22.7241 212504
1.01884 78299.4 267.719 0.616362 200.925 22.4441 212566
1.01732 78136.3 267.561 0.61874 201.675 22.212 212598
1.01571 77963.1 267.391 0.621615 202.572 22.0877 212654
1.0137 77747.2 267.18 0.624857 203.578 21.9141 212704
1.01178 77541.7 266.978 0.628227 204.643 21.6053 212769
1.01 77350.4 266.79 0.631134 205.567 21.2265 212816
1.00835 77174.2 266.616 0.63397 206.472 20.8451 212870
1.00672 76999.9 266.445 0.636627 207.319 20.4384 212914
1.00519 76835.4 266.282 0.639253 208.158 20.0346 212963
1.00346 76651.1 266.1 0.64204 209.041 19.6142 213008
1.00191 76485.2 265.936 0.644692 209.897 19.0725 213059
1.00067 76353.7 265.806 0.646712 210.554 18.5549 213094
0.999069 76182.4 265.636 0.649313 211.373 18.1599 213138
0.997225 75985.7 265.44 0.652373 212.346 17.5988 213193
0.995417 75793.1 265.248 0.655316 213.294 16.8381 213244
0.99458 75704.1 265.16 0.656799 213.816 15.8931 213277
0.994201 75664.1 265.12 0.657352 214.023 15.3111 213284
0.992443 75477 264.933 0.660039 214.853 14.9345 213322
0.990899 75312.9 264.769 0.662755 215.732 14.0739 213381
0.989828 75199.4 264.656 0.664384 216.269 13.2631 213405
0.988487 75057 264.514 0.66657 216.969 12.53 213444
0.986747 74872.4 264.328 0.669329 217.842 11.6446 213491
0.985232 74711.9 264.167 0.671853 218.657 10.4913 213540
0.984136 74596 264.051 0.67358 219.23 9.21078 213569
0.983428 74521.2 263.976 0.674727 219.626 7.86181 213591
0.983236 74501.3 263.957 0.675005 219.753 6.49032 213595
0.983334 74512.2 263.969 0.674804 219.726 5.25952 213591
0.982933 74470.2 263.928 0.675329 219.903 4.13777 213595
0.982024 74374.2 263.832 0.676742 220.345 2.75456 213619
0.982121 74385 263.844 0.676687 220.347 1.07736 213625
0.982144 74388.2 263.849 0.676425 220.266 -0.380426 213610
0.981758 74347.6 263.809 0.677053 220.444 -2.11505 213623
0.982248 74400.2 263.864 0.676248 220.174 -4.22077 213609
0.983993 74586.1 264.054 0.673421 219.286 -6.19266 213561
0.985022 74696.3 264.168 0.671433 218.628 -7.95091 213511
0.986649 74869.6 264.344 0.66896 217.805 -10.121 213477
0.988848 75104.6 264.584 0.665102 216.54 -12.1564 213398
0.991184 75354 264.837 0.661262 215.261 -14.2326 213330
0.994134 75669.3 265.157 0.656299 213.618 -16.3305 213239
0.996863 75961.7 265.452 0.65162 212.043 -18.3146 213151
0.999506 76244.9 265.738 0.647152 210.48 -20.6143 213070
1.00302 76621.4 266.115 0.641284 208.44 -23.115 212969
1.00704 77054 266.548 0.634411 206.061 -25.5488 212845
1.01077 77455.7 266.949 0.627977 203.745 -28.2019 212730
1.01575 77991.5 267.479 0.619633 200.718 -31.3793 212592
1.02299 78773.6 268.249 0.607259 196.431 -34.1958 212386
1.02987 79520.5 268.981 0.594982 192.177 -36.546 212168
1.03716 80311.8 269.75 0.582351 187.674 -39.2838 211968
1.04582 81256.5 270.662 0.566781 182.178 -41.8817 211712
1.05633 82407.2 271.763 0.547825 175.654 -43.8534 211420
1.06667 83545.4 272.846 0.528216 169.032 -44.9716 211105
1.07535 84505.4 273.755 0.511527 163.205 -46.3809 210854
1.08423 85490.5 274.677 0.494215 156.754 -48.8907 210603
1.09644 86850.5 275.94 0.470156 148.067 -50.8852 210285
1.10884 88242.9 277.228 0.443502 138.574 -52.0736 209910
1.1237 89919.2 278.759 0.411561 127.375 -52.4525 209539
1.1387 91627.6 280.314 0.374857 115.023 -50.9849 209082
1.15593 93605.6 282.096 0.331071 101.15 -46.8507 208659
1.16939 95170.2 283.509 0.288319 88.4016 -40.7007 208196
1.18409 96902 285.086 0.239485 74.4426 -32.0832 207877
1.19349 98015.5 286.091 0.193636 62.5693 -19.9015 207469
1.20224 99102.1 287.156 0.148762 50.3662 -4.14154 207354
1.20266 99103.5 287.06 0.136948 44.0337 14.9887 207091
1.19911 98866.1 287.221 0.152586 36.412 36.9006 207468
1.18583 97227.9 285.624 0.206081 37.3179 59.0114 207415
1.16842 95233 283.933 0.283556 41.5064 86.3247 208352
1.13806 91762.3 280.885 0.359076 53.0861 108.335 208854
1.11322 88829.3 277.973 0.432014 66.4714 128.184 209912
1.06642 83654.3 273.268 0.521663 87.1256 149.316 211054
1.02697 79228.3 268.752 0.601213 109.661 164.36 212390
0.974824 73734.8 263.496 0.681859 136.026 175.302 213715
0.929093 68864.3 258.204 0.757916 163.705 181.132 215104
0.876188 63567.9 252.736 0.831333 192.718 181.815 216475
0.830936 58969.9 247.224 0.9019 221.25 178.512 217829
0.787666 54874.7 242.693 0.956987 246.912 168.401 218831
0.767059 52832.3 239.937 0.989082 264.919 155.405 219358
0.745496 50850.2 237.616 1.01761 279.322 144.453 219968
0.726386 48938.5 234.699 1.05136 293.434 134.742 220561
0.705133 47047.4 232.43 1.08019 305.402 125.385 221299
0.685522 45090.8 229.136 1.11794 318.646 116.418 221984
0.662844 43155.5 226.805 1.14786 329.736 106.637 222815
0.649503 41783.7 224.106 1.1776 339.787 97.1699 223278
0.635628 40701.7 223.068 1.19258 346.099 87.8374 223835
0.643094 41195.7 223.154 1.18826 346.034 82.99 223460
0.65143 42124.2 225.263 1.16654 342.137 78.3356 223257
0.656017 42342 224.845 1.16816 344.063 70.1942 223014
0.649667 41968.1 225.038 1.16968 346.03 63.2231 223366
0.671845 43758.1 226.891 1.14252 340.32 56.6507 222342
0.663464 43237.2 227.022 1.14769 342.843 51.3254 223010
0.697707 46082.6 230.087 1.10044 331.768 43.6586 221110
0.780915 54174.1 241.666 0.961866 297.707 35.0127 218359
0.791201 55167.6 242.898 0.948847 294.833 30.9699 218259
0.781473 54220.4 241.7 0.964072 299.179 27.7982 218596
0.782686 54332.5 241.824 0.962656 299.131 24.1411 218576
0.793223 55355.2 243.103 0.946802 295.23 20.5047 218254
0.803367 56346.6 244.333 0.931712 291.431 17.5535 217965
0.80963 56958.8 245.076 0.922784 289.222 14.8278 217814
0.815855 57569 245.812 0.913485 286.869 11.8331 217624
0.823511 58323.9 246.72 0.90227 283.954 9.46114 217419
0.828341 58799.9 247.283 0.895653 282.267 6.8465 217323
0.835514 59509.4 248.119 0.884613 279.316 3.6685 217078
0.846447 60600.8 249.405 0.868288 274.891 1.52031 216769
0.853965 61353.1 250.279 0.857277 271.884 -0.12023 216573
0.859655 61922.8 250.931 0.848946 269.584 -2.0281 216420
0.866404 62601.8 251.706 0.838839 266.767 -3.81139 216227
0.872752 63242.2 252.432 0.829644 264.196 -5.32178 216071
0.878001 63772.8 253.027 0.821851 261.984 -6.9324 215927
0.883881 64368.6 253.692 0.8132 259.514 -8.64706 215773
0.890554 65047.8 254.448 0.803031 256.593 -10.1103 215576
0.896922 65697.4 255.165 0.793724 253.922 -11.2939 215421
0.90262 66280.4 255.804 0.784934 251.367 -12.4133 215248
0.908191 66851.3 256.425 0.776858 249.026 -13.3868 215120
0.912975 67343.2 256.958 0.769356 246.822 -14.2726 214968
0.916789 67734.6 257.376 0.76437 245.348 -15.4245 214923
0.922722 68346.5 258.031 0.754294 242.281 -17.3269 214676
0.931757 69284.7 259.037 0.740921 238.432 -17.2809 214472
0.935334 69655.3 259.427 0.735437 236.826 -17.4319 214373
0.938856 70020.8 259.81 0.730148 235.241 -18.0632 214285
0.942973 70449.3 260.258 0.723822 233.333 -18.825 214174
0.947647 70937 260.767 0.716571 231.153 -19.4761 214045
0.952356 71429.4 261.28 0.709247 228.965 -19.8862 213917
0.956599 71873.8 261.739 0.702667 226.999 -20.185 213805
0.960325 72264.8 262.141 0.696852 225.257 -20.4326 213705
0.963548 72603 262.487 0.691924 223.764 -20.8217 213626
0.966935 72959.2 262.851 0.686497 222.093 -21.4112 213527
0.971064 73394.4 263.295 0.679964 220.1 -21.886 213415
0.975093 73820.1 263.728 0.673483 218.139 -22.119 213301
0.978616 74192.4 264.104 0.667961 216.465 -22.343 213212
0.981921 74542.5 264.457 0.662538 214.798 -22.688 213114
0.985677 74940.6 264.856 0.656535 212.95 -23.0749 213014
0.989675 75366.1 265.284 0.649833 210.904 -23.2503 212891
0.993429 75765.1 265.68 0.643912 209.113 -23.279 212801
0.996608 76104.7 266.02 0.638444 207.443 -23.3364 212698
0.99981 76445.2 266.355 0.633447 205.913 -23.4877 212625
1.00289 76775.4 266.685 0.627975 204.213 -23.7141 212519
1.00652 77163 267.062 0.622239 202.437 -23.9749 212435
1.01009 77547.6 267.447 0.615724 200.426 -24.0383 212307
1.01369 77931 267.814 0.610245 198.739 -24.1661 212237
1.01722 78315.8 268.201 0.603333 196.586 -24.2725 212092
1.02145 78765 268.624 0.597032 194.661 -24.2369 212018
1.02493 79149.1 269.016 0.589771 192.42 -24.0714 211862
1.02894 79571.5 269.399 0.584224 190.745 -23.8704 211811
1.03182 79896.7 269.745 0.577397 188.625 -23.7021 211653
1.03581 80311.7 270.101 0.5724 187.098 -23.6575 211621
1.03885 80665.8 270.496 0.564307 184.546 -23.6681 211430
1.04418 81214.5 270.948 0.557697 182.52 -23.5378 211379
1.0475 81616.5 271.427 0.547837 179.45 -23.151 211159
